label,X_proj,Y_proj,EdadMa_best,Moho_Z_best,Moho_Z_var,Bario_ppm_best,Azufre_ppm_best,Cromo_ppm_best,Plata_ppm_best,Bismuto_ppm_best,Mercurio_ppm_best,Antimonio_ppm_best
1,4717889.791727515,2141610.5823435187,56.57706218852224,46.231569571565146,9.063182670531194,889.2995102670658,1358.3084594039904,193.04050755743663,0.5584473368124695,0.1182426262341882,0.0001961878491569,0.7194276027974622
1,4716988.573683436,2142491.0461103916,42.27023034693255,46.227619291045215,9.044366571182998,825.2303268959507,1418.1379806137563,849.7869011712179,0.5410370861633845,0.1168153580002335,0.0001867893008553,0.6732456414773955
1,4701672.5958000105,2143674.359487633,71.53534680648393,45.01240182452084,10.108587392995116,890.9945973687383,174.25616512302125,189.1947200819897,5.719820703429775,0.402870522921442,0.0001731363815092,1.040295989365022
1,4741935.168313459,2145839.964360331,134.73861186051448,48.47697754892543,10.197976346396944,732.1350242957998,134.7508227767349,81.77871862228078,0.0679792559376765,0.1089433798840231,0.0425827789756347,0.8164042357270672
1,4782702.091861658,2146086.543238108,75.820654383811,50.3933237529255,11.684435962142013,634.3442009367635,147.65165873373297,112.03151971895046,0.2824115709588672,0.2294742480404946,0.0048938072561345,0.7868291718076194
1,4722735.331774984,2146431.1890767906,60.02076701681377,47.02644951249098,8.358491117356468,891.9007373198356,2129.7840245539346,150.80171950457472,0.1387732458949802,0.1407574799243332,0.0003752444215239,1.4531724100903134
1,4722746.518382123,2146483.347668009,59.95906506782556,47.03177700873628,8.349033775170982,884.594344361569,2127.957144105852,149.03876559252473,0.1387736763377574,0.1405186033323954,0.0003867560497834,1.454787997479694
1,4722717.8381804,2146491.4272215003,59.825116539154784,47.03005635239679,8.347550762975404,885.129511717206,2129.136196653723,147.95368115363132,0.1387248601072827,0.1404996725273812,0.0003896483125533,1.4518622775009282
1,4707734.837880752,2148712.4196844427,12.288159665462,45.8849418817016,9.203518727218714,282.0678058965816,822.2653754067071,113.30749458713072,0.9456459318265248,0.1027434440816415,1.580799638129574e-05,0.6838540682202894
1,4711191.236145782,2150694.0979078836,8.090863322206388,46.3481346358893,8.472055128553883,139.95513101456444,1726.0226590618272,196.0993652773224,0.1642944587984489,0.1052022696947237,9.443237715159902e-05,0.6418315321316199
1,4694647.425062999,2153935.6230662083,37.10110689980292,44.90315959648518,9.62410980139999,239.6649969471205,445.2417709857368,67.61627227105893,0.1103661561619122,0.1064410011625081,0.0001094926513971,0.4102837533548258
1,4684016.047222293,2154902.8812015955,63.34746723205008,43.793301100124665,8.551260795885934,190.53037547707208,878.0416790332107,260.26416010249056,0.0997030284387458,0.1174303593044435,0.0011988563838533,0.2948121597909487
1,4734649.69775977,2156650.603803604,86.70207081528524,48.91781772964306,7.309118337529853,722.7800719970966,1261.0315605779865,112.54653070108924,1.356925505684707,0.1636054092327402,0.0375751545969659,2.67808879655957
1,4723103.236024552,2157249.0652458505,64.2128530541561,47.978258495262985,5.025036478192549,386.3021017435064,2167.607160820835,65.01770036361252,0.3436684848843042,0.1006364362331473,0.0089180216658432,5.566980341842042
1,4700927.710486038,2159445.683661335,18.634005759810503,45.902432315331865,8.932985129187264,236.22724024468903,837.751465809371,41.652321789385766,0.2302140163786602,0.1167469167084639,0.0003648116519282,2.014418404963228
1,4700952.908271644,2160989.48584154,17.83861357170742,46.00283322676856,8.833868764404542,204.4848165488082,1109.6609196439963,51.64463768477383,0.2386442288598671,0.1369947030857916,0.0179900070828514,2.3096951001289376
1,4711902.41783804,2163491.4649279583,42.33847135634778,47.39322453310757,6.027178759121556,202.94920394478967,1997.2703846835127,86.52202619251771,6.13333333248932,0.94095891134973,0.0004638927795568,5.527112875962411
1,4710907.747086416,2164159.4513875535,20.0059009228456,47.338637012997474,6.329851097995134,187.05052868558104,2866.5462967012827,66.34752963409206,3.300550749531514,0.5526966225736305,0.0085885559579635,3.9847996989751744
1,4739758.319654709,2164553.2624121294,86.94483056646479,50.04363767884304,7.671343534752831,705.4804944713106,251.05298363996584,70.75441901237774,0.5492256735090109,0.2389077175787169,0.0284591689390808,1.829566006574224
1,4740903.701127345,2165565.643720804,92.41100221366692,50.22108466852726,7.920464990237361,659.0587188056644,253.30585698974272,74.17103897911574,0.3185301293227028,0.2986854599443127,0.0289822077884198,0.7386578797948969
1,4720527.900939849,2166662.270019382,66.59737620121503,48.543631739702704,1.659346632754703,1528.5505717791098,2423.111545460112,101.05448938938844,1.206267509194946,0.1597202848319504,0.1388000532796151,2.510231032087517
1,4677821.705572092,2168846.182774158,20.427379891387897,43.45956103132311,5.570279027921793,759.8309649801581,403.1648265970086,164.7217549485277,68.09091415374893,0.256521627236433,0.115376579418308,4.4584024648368
1,4715839.5822954895,2171660.1499948264,18.76572470356612,48.498931320105726,4.996637849873189,211.62330222763268,2404.3658316204246,46.19765757572338,2.041930052293845,1.1928542824038253,0.0054777999931661,3.7460902169884434
1,4677830.280453953,2171998.1529984307,15.72971008806286,43.5671027473839,6.013273737759444,891.8064508584871,301.1640873279937,146.24444711378925,164.9226688486767,0.2715288552928718,0.0511483789681709,8.893639727213536
1,4679211.84982239,2172015.6087277816,15.903202296570752,43.75737141943297,6.468153851573854,991.685572042458,677.1218568685548,127.98442095303228,87.28064302075366,0.4390433425771302,0.0347177327535742,21.761784510100227
1,4679001.134767627,2172065.0997853344,15.859322751127836,43.730164365332335,6.40869842749157,978.2887652034472,602.2510135007634,127.14823785537304,96.82749177211136,0.4144305247647584,0.0405193868830121,17.585642917123465
1,4724302.068364879,2172042.548389479,74.05261659375037,49.41333386555494,3.476940657403793,658.2091780083942,1386.9387085996268,184.6692297520694,0.2908645244836524,0.101929564359381,0.2576152904287642,0.9585734292644048
1,4714764.719343051,2172201.9312474215,6.206943411210074,48.42655789060151,5.503401784966055,157.7559722239319,1629.8724665760235,38.65955323276485,1.493131215446157,1.4713693911217718,0.0003709690521747,3.024846377005739
1,4677764.039147223,2172684.7769070636,15.401512639835977,43.5821513517691,6.12127689845635,990.8326426246426,489.33445782149295,119.97535329190818,127.06219627200018,0.3703209828955647,0.0526917874631685,8.817134112739279
1,4674689.766245473,2172797.0088728764,14.634866883710332,43.167836038400765,5.146011210507875,768.6579411261636,1227.2481424720736,162.83319008017182,2570.6692268313063,2.598891376554449,1.6308272790510356,11.213159592714067
1,4674502.473000283,2173187.4019183344,14.38966620932072,43.15583934136196,5.201261928098752,788.542690140981,1224.6822783285152,172.77246590115735,2709.1341192689783,2.6336374148983364,1.6325108247060425,13.692249007405085
1,4679191.355250451,2175429.6823125132,13.202946864942676,43.879872528109175,7.071302344513519,1130.1915141955071,343.0366796252205,128.73787211264474,162.77921094994676,0.2939475808256713,0.0278348179013369,7.152166861318455
1,4720359.654001686,2175351.27783514,74.75579508236477,49.32273571524723,5.175654553665456,755.8566202254481,1817.391707161834,116.93608092098516,0.5792747117732466,0.1769111171670989,0.5266915318531179,1.518403269490246
